id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc
272,0,266048803956744193,45524737,"RT @Sempre4ever: @JMDarhower RT @KESQ: Proposition 35 - Human Trafficking Penalties, approved, California.",NULL,MimiLove4Ever,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:25:52",3,NULL,NULL,NULL,Echofon,0,NULL,0,NULL,NULL,Sempre4ever
273,0,266048811623936000,102752116,"RT @jillstewart: Proposition 34 Death Penalty Repeal: Absentee Ballot and Early Returns look bad for those at San Quentin. http://t.co/K ...",NULL,EricLaase,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:25:54",2,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,jillstewart
274,0,266048825439965185,258159154,"Proposition 35, on human trafficking, passes, per AP http://t.co/4G7ATar0 via @latpoliticsca",NULL,kittykat_4,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:25:57",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,
275,0,266048828501811201,580174919,"Going to sit into a huge lecture tomorrow in my comm. class about prop. 30 #fun",NULL,LoveDaisyDukes,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:25:58",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,
276,0,266048837255327746,21057665,"Yay. RT""@KFIAM640: CA Proposition 35 approved. Increases prison sentences and fines for human trafficking convictions. http://t.co/ZJhavpHe""",NULL,rosierk23,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:26:00",0,NULL,NULL,NULL,"  HTC Peep",0,NULL,0,NULL,NULL,
277,0,266049315150131200,343410709,"RT @californianewsn: Prop. 30 Trails in Early Results: Shortened School Year Looms http://t.co/QiU6eXzV #SanDiego",NULL,JoseReyes858,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:27:54",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,californianewsn
278,0,266049324734111744,308769081,"RT @KTVU: #BREAKING: AP: CA Proposition 35 - Human Trafficking Penalties approved #ktvu2012
http://t.co/b5OTGG9o",NULL,kristigross,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:27:56",26,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,KTVU
279,0,266049332002824192,19664606,"Jerry Brown is not happy right now, both of his props 30 and 32 are losing in the polls",NULL,maria331,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:27:58",0,NULL,NULL,NULL,"Twitter for Mac",0,NULL,0,NULL,NULL,
280,0,266049356417863680,35705646,"RT @KTVU: #BREAKING: AP: CA Proposition 35 - Human Trafficking Penalties approved #ktvu2012
http://t.co/b5OTGG9o",NULL,G3Monica,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:28:04",27,NULL,NULL,NULL,Echofon,0,NULL,0,NULL,NULL,KTVU
281,0,266049367482462208,292656663,"RT @ChrisMegerian: Associated Press calls a victory for Proposition 35, increasing penalties for human trafficking.",NULL,InlandGov,NULL,NULL,NULL,NULL,0,,"2012-11-07 05:28:06",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,ChrisMegerian
